Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@ttrask @realDonaldTrump Really!? Ok well Fauci has known for 15yrs chloroquine and hyrdocloroquine works to stop and slow spread of sars, coronavirus, cancers and many other diseases!! Check out August 22, 2005 Virology Journals. Do your own research and stop believing agenda 21!!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289667189646061568
@julie_kelly2 Julie @OBgynFl Greg here has been saying this for months and feels that COVID-19 is on its SECOND WAVE in the USA and that it was here before..So do I since many here already have IMMUNITY and we can see by MISSED HOSPITAL PREDICTIONS and INFECTIONS by Fauci/Birx,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1246855431038828544
Dr. Fauci said some sports may never get back to normal...now we know who the guy picked last for every pick up game as a kid is...#DrFauci #COVID19 #sportsareback,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1255765600116396032
@Thomas1774Paine Please God let this Plandemic finally be exposed to all! Let it end this week so the country can go back to normal. We need your intercession Jesus! Put an end to this scam! Amen. :pray: #coronavirusscamexposed,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283340267991465990
@RandPaul Fauci is incompetent! He has too many conflicts of interest! He needs to recuse himself or be forced out!,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285596275430260742
#DrFauci is kinda doing what I thought he would...you have to remember HE WORKS WITH TRUMP. You are praising someone who is just as much a stooge of #trump as all these other fools around him. #COVID19 #COVID2019 #coronavirus #mondaythoughts,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1249819742220754952
"We The People have heard and seen enough of his flip-flop flapping lips and we're tired of it. He wants to hold NY as the model of handling the virus well, even though 32k people have died...",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284656160453402630
Is @realDonaldTrump FINALLY calling out FAUCI saying he’s been wrong many times? Isn’t it abt time?:pray::two_hearts:,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281718062413209601
"#FAUCI

Needs to shut his gaslighting mouth. Enough is enough with these lockdowns. 

Liberals need to stop trying to destroy our economy and country for marxist agendas!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283052463294218247
"@thehill Fauci is a fraud; most doctors I know just laugh at him. He's just another government bureaucrat sitting on his ass collecting a paycheck. He can be right, he can be wrong, but it doesn't matter. He still gets that check.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280927087835205632
@nowthisnews We found?  What a liar.  There is no empirical evidence that masks reduce the risk of being infected by a virus.  Some scientists think it could make it easier to get infected wearing a mask.,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280712716081000448
@Amandaloves38 @realDonaldTrump To hell with Fauci,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282961674408988673
"@johncusack @highbrow_nobrow @POTUS Coronavirus. It’s probably coincidence that #DrFauci weeks after downplaying the drugs PROVEN EFFECTIVE that cost $20 and save lives, is now PROMOTING REMDESIVIR. Imagine that. I’m sure that’s all just a coincidence. I’m sure the fact that the success rate of remdesivir is 5/",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1257516603371126791
"@Phreadys No.  He failed in any due diligence of Ferguson’s bogus 14 year old model,undocumented, written as one string of text, let alone his prior mass hysteria projections.  For that alone he deserves to sacked.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289645134087254016
"@GovLarryHogan :eight_spoked_asterisk:Hydroxychloroquine (HCQ) is completely safe when prescribed by your doctor
:eight_spoked_asterisk:HCQ in combination w/ Zinc and a Z-Pack is PROVEN effective for treating Covid-19
:eight_spoked_asterisk:No legitimate study has challenged the success of using HCQ/Zinc/Z-Pack to treat Covid-19
:eight_spoked_asterisk: #DrFauci lied 4/:point_down:",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1268943265488875523
"@RepAndyBiggsAZ Why does #FlipFloppingFauci escape any scrutiny. He has been on both sides of every issue concerning #Covid19 
@realDonaldTrump has out doctored #DrFauci at every turn 
From masks to #HydroxyChloroquine 
Fauci is a liar or a fraud",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1269635018378350595
Why are @Surgeon_General and #DrFauci both so insistent that masks should be mandated by local and state governments? When did doctors weigh in on federal vs state rights? Do your jobs - report the facts and give medical guidance. Not constitutional law analysis.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282328845681602563
@chuckwoolery Fauci needs to be fired,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281307666871025665
"@megmarie422 @patticru So there ya have it. 150,000 dead on his watch while he sat on the cure!  All for the love of and to support Kilary. Shameful.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290140422078107649
"@TDanevirke @zev_dr There’s at least 39 peer reviewed papers.
They are bullying ppl.
It works if given early, with Zn.

FOCUS SHOULD BE:
“WHY ARE THEY LYING &amp; COVERING IT UP?”

GO ON THE OFFENSIVE!
#FireFauciNow 
#scamdemic",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289787273643343873
"Upcoming CIVIL WAR II, good guys have MR15's, bad guys have masks! @realDonaldTrump @MAGA @KAG @NRA @RNC @DNC @FoxNews @cnn  #TrumpTrain2020 #COVID19 #CoVFeFe @GovWhitmer #DemocratsHateAmerica @SpeakerPelosi @JoeBiden",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1252317483706523648
@Phreadys Hell No!! #FakeFauci #FakePandemic #DemPanic,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289694844516831233
@RandPaul His judgement has been in question loooong before this! Hell we could go back to the AIDS era.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285415677097058310
@mgolingan1 @OANN @CDCDirector @SteveFDA They are grasping with everything they can to hold onto the power as the coronavirus moves into the rear view mirror. What a joke. The hospitals are empty and Fauci failed us.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1259393362479640576
"@ValerieJarrett What two people stand to benefit $$$ billions with a capital B from a possible Corona Virus vaccine?

Bill Gates &amp; Dr. Fauci 

What two people are adamantly opposed to  Hydroxychloroquine + Zpak which is a 100% success rate $1.00 cure?

Bill Gates &amp; Dr. Fauci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1247096763611258881
@realDonaldTrump We are done with this guy scaring people.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289761947005509632
"@DailyCaller @SpeakerPelosi puts #Fauci on a pedestal he pushed prolonged shut downs, advocated against #Hydroxychloroquine which Drs are using w/ barriers, pushed a costly drug “with no home” remdisvir refused to condem protests, people can’t go to church, congress excluded",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290019303232638976
@brithume Why the hell don't the experts get this sh*t straight.,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289676595532189698
"@jjauthor @MailOnline I have it, with no scientific evidence because I’m not a scientist, on good authority that masks don’t work. Want to know how? Because like any good citizen, while wearing a mask, when I sneeze I cover my mouth and undoubtedly have moisture on my hand. #itsallahoax",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290448829444239361
@DeAnna4Congress He definitely has a financial stake in it.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1289608576080547840
"@realDonaldTrump Please stop listening to the CDC and Fauci. He’s been wrong every time so far, why would he suddenly be right? #CDCLies",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1278510461386928130
@JordanSchachtel Time to cut off #DrFauci from the decision making process. Thank him for his service and move on. #Economics have ALWAYS been a part of the healthcare decision making process. Why did we stop becz of #Coronavirus? When did we decide it was OK to come #Socialists? #endthelockdown,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1246159645409972224
