Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@therealjsolo @MartinFLSheriff @cityofstuart 1) please name THE LAW! A city manager or governor ""order"" is NOT the LAW... not how it works in this nation
2) quit being a #Karen and worry about yourself

Enough with the BS... mask DO NOT FILTER OR STOP viruses genius!

#JustGottaLookItUp 
#MasksOff
",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282164445867720706
I'm just a girl standing in a shop with no mask on asking people not to judge. :thumbsup: #bekind,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287828707416121345
@DeepStateExpose If only the out of control cunt knew the fabric covering up her nasty mouth wasn't protecting her from catching anything! Assault is a crime while not wearing a mask is not. This massive #Psyop is making people go effin' NUTS! #ThesePeopleAreStupid #FactsMatter #MaskUp,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290415565128048641
@jwildeboer @ShineALittleLo1 @bitcoinnovice @nadinebh_ No you don't!! And there is no evidence that muzzles or lockdowns have saved a life. But there's masses of evidence of lives lost due to lockdown (suicides) and cancelled life saving treatments. Enjoy your day,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290692303133302785
"Went shopping today w/o a mask.  Clerk was probably forced to have one but, kept pulling it down to come close and talk to me so we could actually communicate.  When they backed away for ""social distancing"" they pulled their mask back up.  Felt bad for him.  ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282062465195544583
@Rayven05239174 I  refuse to wear a face mask in public or shops. Am happy to respect other people's opinion and maintained social distancing. But I have right to make a choice in what I say or do.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1288854901574041602
@lisakitter @realDonaldTrump I’m with you Lisa! Masks are gross! They are germ traps on your face. :nauseated_face: #Unmaskamerica,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290516485572567040
"@javadisciple @supitsshekinah This is why I don’t wear it. If I was told “we aren’t sure about the total effectiveness, but it will cut down on spread, and we are asking you to make a sacrifice and wear a mask” I’d be all for it. But no one is leveling with others like free adults so",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290088279233056769
"Any other time I'd have gone shopping with my sister this week, buying inessentials, eating out. But with mask rules in place we stayed in.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288747587378515971
"Any one else notice how the people tut tutting at non mask wearers and pub goers, are the same ones who in ordinary times wouldn't know a good time if it bit them on the bum. You know the sorts, you usually see them sporting high viz vests at the village fete.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290654290990845954
"B &amp; Q and the off licence with no mask today. One other couple with no mask in B &amp; Q who smiled and said ""Hello"". No staff wearing a mask in B &amp; Q. Same with the man serving in the off licence:thumbsup:",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290358165385752576
@Ilhan Hmm nah. Never will. Nobody likes you and you married your brother. #DemocratsTheEnemyWithin #DemocratsRuinEverything #DemocratsAreCorrupt #masksdontwork,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287756904241008641
"They lost me on effectiveness of masks working when they release prisoners, mostly convicted pedophiles,  from prison instead of providing them masks. 
#WWG1GWA",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289648204070285312
Got a #mask today in case someplace gets pushy about wearing one. I may put this on long enough to look ‘em in the eye and that would be it ! #COVID19,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290744238439792640
@GovAndyBeshear @StevenStackMD If you social distance why wear a mask and vice versa. Quit trying to scare people. Lord the flu kills &amp; y'all never cared!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288522864354906114
@bryttan77 @Kektex @annetteymacdon1 @freetheJays @WhiteCrkLumber The people are brainwashed. Magic masks will save lives. GARBAGE!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288691525627469825
COVID-19 is SARS2 there is nothing to fear. Hospitals are getting paid to diagnose anything as COVID-19. This IS being used to make @realDonaldTrump look bad. It’s not working anyway.  #MasksWontHelpYou,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290696222303490050
"Am I the only one a bit worried about seeing legend Francous Pinaar, in a black mask, kneeling with a raised fist. It's very disturbing. Very wrong. This image is being imprinted on childrens brains....stop it now. #kbf",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290563235587018752
"@DaiDavi32130352 @modernwoman13 Seriously though, like wearing a mask for their dear life whilst filling up the trolley with coke cola, cake, crisps and biscuits.
It’s not that that’s my business but the irony of wearing a mask.

I’ll sick with blueberries, satsumas and cherries",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288913109898473472
@CoreyBr54230981 @Surgeon_General You believe that?  It’s an arbitrary number.  No one goes into a store and stands in place.  More than 99% of your breath escapes the mask unfiltered.  2 ft or 20 ft matters not.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288302475519365120
"How does anyone with a basic education not understand that most masks are ineffective against a virus with only 0.1 micron size? Masks are worn in fear of state governments, not the virus. #COVID ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281678166352961537
"Your government cannot require you to do something that is harmful to your health. 

Resist the mask orders! 

",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282468317677133824
A call out to all you Lone Ranger mask wearers. I think you've missed the memo where it states that masks are a one use wear. Not something you stick in your pocket or bag between shops or until your next shopping trip.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289091844895367168
@Berlesue @LindaHu71330699 @PolarBeardQc @DrDenaGrayson It must be difficult to get through life without a brain in your head.  Do some research. Masks are to silence you. Period.  Be a fools little sheep and keep conforming,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288261596058247168
@conmomma No masks PERIOD.  It's time to end this #FearPorn madness.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282152928749420544
@SidneyPowell1 @GoJackFlynn No masks in our schools!!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282626035545264130
the wire in masks is full of 5G waves which are causing the corona virus to spread,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282183486955294720
