Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@aebrennen So true. Your teachers need to focus on what they need to do to get ready for the fall semester. Teachers are planning right now. Let them know what the expectation will be. Online learning is a temporary situation. #SchoolReopening,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283606416792735749
"@HillaryClinton Citizens shouldn’t be subject to infection via contact w/ protesters, unknowingly. For protesting to be more important than church, businesses, and schools remaining open shows our country has a biased view of what is effective against this shit and what isn’t.",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283193380084649984
"Due to Covid-19, the country was in lockdown state.  Private institutions are badly suffering including their faculty staff and students.",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284828022030372864
"@Liberty_Ctr @pnjaban @IngrahamAngle Schools must provide in person learning options for children, all children have a right to equal access to education.",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285841848192376832
#SaveOurSchools Digital India will become Damaged India. Revoke the order and let schools function @imBhupendrasinh  #RightToTeach @vijayrupanibjp @HRDMinistry,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287363796772651008
@GovNedLamont @pfizer Why do we need a vaccine!  We have clearly reached herd immunity here in CT.  Why would anyone take a new vaccine with possible side effects? #OPENAMERICANOW,school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286044128250408961
"@pr0mode I'm thinking that if kids going into college thing that 15% of $8,000 is about $300.00 that we really need school choice and to open up schools now.

#SchoolChoice",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283878736929136640
"My question to South Africa is....till when are you going to sit at home and wait for things to go back to normal,what if things never go back to normal,what if the vaccine takes 10 years to reach you,think about that too.",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283329198996819968
Please reopen the schools,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284812900411080705
"@JoeSilverman7 When my kid started preK, we were at the docs once per month. Doc always said, hang in there, it’s better for him. Fast forward 6 years:other than well visits and vaccines, he hasn’t been sick. I’m willing to take my chances as a high risk mom...",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283141655281926144
Schools need to open. It can be done safely. My children deserve to go to school. They WANT to go to school. @GavinNewsom,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283812424911450112
"Is shutting down schools going to affect teacher and learner's mental health? 

#OurFutureNeedsYou
#WellnessWednesday",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283372831968034816
the fact that my district isn’t closing the schools because no student has the corona virus (that we know of) when the hospitals are saying that there WILL be an outbreak is ridiculous.,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237485649181147143
"@imBhupendrasinh @vijayrupanibjp @CMOGuj
Your order is equivalent. How can schools teach without getting paid?",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287318016015835137
"Alcohol was banned with immediate effect because it provides no tenders for creedy comorates, school will proceed due to the fact that they have tenders in schools, ppes, feeding schemes, transportation, etc",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283317783162425345
"You can go to grocery stores, schools should be easy!",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1281583059612110848
@FOX10Phoenix the boys &amp; girls clubs are OPEN for business &amp; the Governor @dougducey can't figure out how to open Schools !!!! Do you see the insanity in your story just now? #OpenArizona,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285588364276592645
"#Covid19 killed 58 children under age 18. most are asymptomatic.  in 2017-18, the seasonal flu killed 188 children in the same age bracket. if they want to rely on data to open schools, I'm all for it. seems like a slam dunk to me.",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282087530654052354
Massachusetts governor Charlie Baker as well as Massachusetts State Democrats are trying to get Fed funding for daycare. Now if they can open daycares they surely can open schools. I believe coronavirus doesn't discriminate between toddlers n school-age children.,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285523400484696069
