Tweet,Target,Stance
"'I honestly feel that it would be best for the country to keep baseball going' -- Franklin D Roosevelt to Commissioner of Baseball (1942). In the age of #NeverTrump, it's fun to imagine the Twitter vilification of FDR's endorsement of baseball in wartime.",Donald Trump,FAVOR
"While I'm an earnest & devoted #NeverTrump, as an American I'm delighted that Mueller did not find evidence of Trump et. al. conspiring with Russia. I was terrified that he'd find radioactive fingerprints everywhere. #RuleOfLaw #MuellerReport #trumpsmouthgetshimintrouble",Donald Trump,AGAINST
#GodlessDemocrats #ChuckSchumer blames #DonaldTrump for closing gov over $5 billion for the wall - dont give it - go ahead - blame me for shutting down gov. #Dems worry about blame - #Reps worry getting something done - whatever takes. Blame me fine - ppl will know we working.,Donald Trump,FAVOR
"In the meantime, down the road, deadly riots were occurring over the Muslim citizenship policy of #Modi. No doubt, #donaldtrump &amp; #Modi have a lot in common. No surprise, nothing of substance from trump about the riots. #TrumpIsAGlobalEmbarrassment",Donald Trump,AGAINST
"Perish the thought! Well, one thing's for sure, it would be double ZEROES in the White House with 0bama and 0prah. That's not gonna happen since Trump is KEEPING it for 4 more years.",Donald Trump,FAVOR
Remember how there is exculpatory evidence for Gen Flynn? What journos worked OT to lie about Flynn? #realDonaldTrump via @SentinelWdc,Donald Trump,FAVOR
"Justice has prevailed, President Donald Trump has been acquitted of all charges against. #PresidentDonaldTrump #gop #RepublicanParty #WhiteHouse #DonaldJTrump",Donald Trump,FAVOR
Great train! Followed all (if I wasn't already!) PLEASE FB -Rebuilding Twitter 3RD time... @TrumpTrain20211 Thanks and God Bless!! #KAG2020 #DefundPP #2ADefender #PrayforTrump #VeteransBeforeRefugees #BuildTheWall Would appreciate ride on next train!,Donald Trump,FAVOR
"I am sick to death of Dems, RINOS, Trump-haters & the #FakeNews .",Donald Trump,FAVOR
Are brave #ProudBoys the face of #Trumps #Republican party? Trump in his #populist stump speeches demonizes #Democrats &amp; the #press. He incites uncivil interactions w/his rhetoric. Set the tone for civil dialogue Don. Try bringing us together.,Donald Trump,AGAINST
@realDonaldTrump who wrote these tweets? Not you? You dont have that kind of words. It is something you would Want to say though. I see youre still a puppet of the #GOP That must feel awesome.,Donald Trump,AGAINST
#ImpeachTrumpPenceBarr Sure. I can see this happening. Do the Dems still believe in Santa Claus too? They are pathetic. @realDonaldTrump @DonaldJTrumpJr @IvankaTrump #ImpeachTrumpPenceBarr,Donald Trump,AGAINST
Illinois Taking Charge Of COVID-19 Testing After Trump Administration's 'Profound Failing' | HuffPost,Donald Trump,AGAINST
"To be clear the problem of separating children from parents seeking asylum is a #Trump #Republican Party problem. Created by Stephen Miller &amp; John Kelly, approved by @realDonaldTrump, implemented by @SecNielsen. Its up to @GOP #Congress to reign in their leader",Donald Trump,AGAINST
#Trump #Trumps poor leadership &amp; fake promises have doomed us. Where are the tests?!,Donald Trump,AGAINST
Church should have fund providing emergency food for it's members. This also concerning: ! ##TrumpTrain #Election2020,Donald Trump,FAVOR
Trump have not resind resigned from presedent of the USA. We wait for 1218 days and 8 hour. #Impeachment,Donald Trump,AGAINST
- Imagine how Crazy it mustve been being raised by #Trump - he mustve been frustrating and embarrassing to deal with as kid,Donald Trump,AGAINST
#Covid19 Deaths In #Italy On Track To Pass #China As More Countries Close Borders; Confirmed US Cases Climb 50% | Zero Hedge #Tesla #CoronavirusItalia #Barnier #coronavirusUK #Trump,Donald Trump,NONE
"@realDonaldTrump Just keep doing what youre doing. The more you continue being you, the sooner we can see you out of office!",Donald Trump,FAVOR
"#SabarmatiAshram #Ahmedabad #NamasteyTrump #TrumpIndiaVisit #NaMosteTrump #TrumpInIndia #TrumpModiMeet #MoteraStadium Message from President @realDonaldTrump US President #DonaldTrump writes, 'To my great friend Prime Minister @narendramodi... Thank You, Wonderful Visit!'",Donald Trump,NONE
"@realDonaldTrump, I know it is not only the virus you have weighing on your mind. The economy, jobs during crisis, prevention, curing, ...all info going through you. A constant flow of evolving information, then clearly relaying info. It's a lot. You're doing GREAT! Stay Healthy!",Donald Trump,FAVOR
These candidates that think they are Presidential material are jokes. We have to look hard and Vet these people carefully. We cant afford any more crooks or criminals in White House. Thank God for President Trump! @realDonaldTrump,Donald Trump,FAVOR
I expect people like you to be responding to llhan omar's distorted heart and stop talking about our great president of all time Donald J Trump,Donald Trump,FAVOR
"Once again, #Trump creates a #smoke #screen that when it clears the average American will be left holding the bag.",Donald Trump,AGAINST
". ha ha ha little, fat George falls flat for everything. 1) the question should be made to a judge, once he/she has all relevant evidence as presented by a lawyers. 2) the question tried to look to provoke Trump on an international issue ... hence Trump's mocking response",Donald Trump,FAVOR
"You might as well close #NBC?#COMCAST AND #YOUTUBE/#GOOGLE also, because they aren't helping to get out the #CoronaVirusTaskForce press briefings. Is it because the name #TRUMP is in the title, so they automaticlly BLOCK the videos?",Donald Trump,FAVOR
Trump is a partisan-A-hole who likes to make a bad situation worse! He blames & degrades the Governors who are actually doing much more than he has... is #DonTheCon jealous of them? Or of their abilities as leaders? #NotMyPresident #FailureInChief #COVID19,Donald Trump,AGAINST
Flashback Friday: Where Were You The Night Trump Won The 2016 Election? Heres What The Daily Caller ... #2020Elections #Elections #2019Elections #Politics,Donald Trump,NONE
"@SaharaReporters The World must Magnesium (Vitamin A, D milk) and Vitamin C tablets 800 Milligram with Rest as needed , Healthy Foods and Nutritions has brought the Body Back from the Death Bed Pneumonia. Stop Schizophrenic President Donald Trump,s Propaganda Perinoid State. ?",Donald Trump,AGAINST
"Tomorrow (June 16, 2020) will mark 50 days without the #WhiteHouse hosting a formal #COVID19 briefing. The decision to stop publicly sharing #coronavirus data to a nationwide audience means we are left wondering what the #TrumpAdministration thinks of the virus. Very bizarre.",Donald Trump,AGAINST
"McConnel outght to be scared shitless about the Russian oligarch money he and Ryan took. He, Ryan and half the #GOP. #Trump hooked them up and now they are fucked. That is, if we the people do the right thing and indict and prosecute.",Donald Trump,AGAINST
@amyklobuchar and @PeteButtigieg have managed to get around the State restrictions and are running strong #GOP primary races against Trump. #election #debate #DemocratDebate,Donald Trump,AGAINST
Its time MSM to drown out the #ComplicitGOP &amp; #Trump s lies with the truth: Mueller did not exonerate Trump! #IStandWithAdamSchiff &amp; his speech should be aired over and over and over. Call out #GOP Hypocrisy!,Donald Trump,AGAINST
Trump is a fucking cunt who fakes support for MY community. he has campaigned against it for years. he sickens me. go fuck yourself @realDonaldTrump,Donald Trump,AGAINST
What was Nancy Pelosi doing when @realDonaldTrump was putting the #Coronavirus task force together? Handing out impeachment pens. Voting #Trump and red down the entire ticket!,Donald Trump,FAVOR
"#DonaldTrump shook hands, patted backs and touched the microphone 31 times at press conference yesterday... #coronavirus #Covid_19",Donald Trump,AGAINST
The Grinch who took over the White House....Will the Grinch continue to wallow in self-pity? Will #GOP continue to be enablers or stand up to the Grinch? Will the Grinch heart ever grow? #Trump #SyriaWithdrawal #Mattis #Flynn #NK deficit national security economy,Donald Trump,AGAINST
Hey @SpeakerPelosi... you need to answer the question! Will you accept the results of #Election2020 if @realDonaldTrump is reelected?,Donald Trump,FAVOR
"Ivanka Trump, Disregarding Federal Guidelines, Travels to N.J. for Passover - The New York Times #TrumpVirusCatastrophe #realDonaldTrump #worsepresidentever #GOPBetrayedAmerica",Donald Trump,AGAINST
Hmm #Trump decimating the entire Agency that was created to fight a pandemic occurrence didn't help much.,Donald Trump,AGAINST
Oh my my @GovMikeHuckabee .... I think you made @AmbassadorRice pee her pants a little bit #impeachmentDebate #ImpeachmentHearings #2020Elections #KAG2020Landslide #Trump,Donald Trump,FAVOR
"Good to hear on zero tolerance. So then, why is #DonaldTrump in the Hall of Fame still? Is it because he gave @SBALinda a job? Just wondering what it takes for you to ignore your own policy. There's gotta be a reason.",Donald Trump,AGAINST
need to research further but if you have articles please post #trump #wildlife #elephant,Donald Trump,NONE
Iran summons Swiss envoy over Trumps latest threat to bomb Iran Iran #donaldtrump,Donald Trump,NONE
@senatemajldr and the #GOP you are responsible for the lack of #Leadership from @realDonaldTrump when we need it more than ever. Do everyone a favor and order @POTUS to take a spring break and let someone else lead. Please.,Donald Trump,AGAINST
"@MSNBC @HallieJackson @realDonaldTrump SHOULD NOT BE ALLOWED TO PICK NEXT JUSTICE FOR THE SCOTUS, NOR SHOULD HE BE MEETING Vladimir Putins MURDEROUS, THIEVING, LOW LIFED A$$. ESPECIALLY WHILE UNDER CRIMINAL INVESTIGATIONS. #CROOKEDTRUMP! @IvankaTrumps MIA AGAIN &amp; Jared too.",Donald Trump,AGAINST
Dawg Donald trump has given a live press con fence every single day for like 3 weeks now...hes gotta be upset hes not golfing. Hes probably coked out of his mind to get his mind off of it.,Donald Trump,AGAINST
"You better be taking care of business, because if all us older @realDonaldTrump supporters die we will become #Democrat voters as most dead people do.",Donald Trump,FAVOR
Thats exactly what Trump & #GOP wantssmaller government that theyve been unable to get through legitimate legislation. #The #shutdown was about so many hidden agendasthe #BorderWall was the smokescreen!,Donald Trump,FAVOR
"Its shameful people against #DonaldTrump simply state there lies and whine , rather than put up a candidate that has better policies for the country , the reason for this is , it doesnt exist, the dems policies pale in comparison and he makes them look unfit ,",Donald Trump,FAVOR
"Unlike the respirators Trump sent California, they worked. People in Florida need to be outraged at being sent 200% of medical supplies requested when New York has 1 week's left. Trump continues working on Nov election &amp; gets away with blaming doctors &amp; nurses for shortages",Donald Trump,AGAINST
